"id_master","intervencio_ordre","llm_sentiment_cat","llm_primary_frame","llm_confidence","llm_reasoning","llm_ts"
26261,6,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte esmenta Catalunya de manera indirecta a través de Puigdemont i dels independentistes, amb llenguatge clarament pejoratiu ('regar a los independentistas') i com a greuge per a Andalusia. El nucli de l’atac no és només Catalunya, sinó sobretot el govern de Sánchez/PSOE per les seves concessions als partits catalans, fet que encaixa amb l’ús electoral contra un rival nacional. Tot i que hi ha component econòmic comparatiu amb Andalusia, la regla prioritària aquí és l’atac polític al partit nacional per pactar amb actors catalans.","2026-04-24 01:57:24"
26261,49,"Hostil_Negatiu","Electoral_Weaponization",0.88,"L’extracte només menciona Catalunya de manera indirecta mitjançant 'los independentistas' com a receptor privilegiat de recursos, dins d’un atac al Govern central ('Sánchez y Montero'). El llenguatge és clarament pejoratiu i d’alarma ('¡Qué vergüenza!', 'que no les falte ni leche de hormigas'). No és un greuge econòmic comparatiu explícit amb Catalunya com a territori institucionalitzat, sinó una arma retòrica contra un partit/govern nacional per les seves concessions als independentistes.","2026-04-24 01:57:29"
26261,83,"Neutral_Institucional","Other",0.89,"La menció a Catalunya s’utilitza com a dada comparativa sobre preus de VPO i decisions reguladores, sense llenguatge pejoratiu contra Catalunya ni apel·lacions a amenaça constitucional. Tampoc hi ha comparació de greuge amb Andalusia per concessions a Catalunya, ni atac a un partit nacional per pactes amb forces catalanes. La referència és principalment instrumental i descriptiva, per reforçar un argument tècnic sobre habitatge.","2026-04-24 01:57:32"
26261,84,"Neutral_Institucional","Other",0.95,"La menció a Catalunya és tangencial i metadiscursiva: critica que el PP en parli sovint al Parlament d’Andalusia, però no atribueix a Catalunya cap amenaça, privilegi econòmic ni paper exemplar. No hi ha llenguatge hostil contra Catalunya, ni tampoc una referència positiva de model. Per les regles d’exclusió, no encaixa en cap frame específic i queda com a menció residual.","2026-04-24 01:57:36"
26261,85,"Hostil_Negatiu","Electoral_Weaponization",0.84,"La menció a Catalunya és tangencial i s'utilitza dins d'un atac al rival polític, associant-lo amb actors com Bildu o la CUP. No hi ha una amenaça explícita a la unitat d'Espanya ni una comparació econòmica amb Andalusia, així que s'exclouen Constitutional_Threat i Grievance_Economics. Com que la referència serveix per desacreditar un adversari en clau de competició partidista nacional, el frame principal és Electoral_Weaponization.","2026-04-24 01:57:40"
26261,91,"Neutral_Institucional","Electoral_Weaponization",0.81,"La menció a Catalunya apareix com a exemple del tipus de debat alarmista que atribueix al grup rival: 'Puigdemont', 'se rompe España', 'Cataluña', 'agravios'. No expressa hostilitat pròpia cap a Catalunya, sinó una crítica a l’ús partidista d’aquests temes per part d’un adversari polític. Com que la referència serveix per retreure una estratègia d’atac polític vinculada a actors nacionals, encaixa millor amb Electoral_Weaponization i no amb Constitutional_Threat.","2026-04-24 01:57:44"
26261,96,"Hostil_Negatiu","Electoral_Weaponization",0.92,"El fragment critica un pacte del Gobierno d'Espanya amb l'independentisme català i l'utilitza per atacar directament Sánchez i el Partit Socialista, cosa que encaixa amb Electoral_Weaponization. Tot i que hi ha llenguatge dur sobre Puigdemont i una cessió 'humillante', el focus principal és el cost polític del pacte per al govern nacional més que una amenaça abstracta a la unitat d'Espanya. El to envers l'independentisme català és clarament negatiu i alarmista.","2026-04-24 01:57:48"
26261,107,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte fa servir un llenguatge clarament pejoratiu contra els independentistes i Catalunya en relació amb privilegis, desigualtat i tracte discriminatori. Tot i que hi ha component econòmic i de repartiment de recursos, el nucli de l’atac és que Pedro Sánchez pacta amb els independentistes catalans per mantenir-se al poder. Segons les regles, això encaixa millor amb Electoral_Weaponization perquè l’atac central inclou explícitament un partit/govern nacional rival.","2026-04-24 01:57:54"
26261,108,"Hostil_Negatiu","Grievance_Economics",0.92,"L’extracte contraposa repetidament Andalusia amb Catalunya en finançament, inversions i recursos, presentant Catalunya com a beneficiària mentre Andalusia surt perjudicada; això encaixa amb Greivance_Economics perquè hi ha comparació directa amb Andalusia. Tot i que apareixen termes com “chantaje de Puigdemont” i crítiques a Sánchez/PSOE, el nucli del fragment és el greuge distributiu sostingut. El to és clarament negatiu i alarmista cap a les concessions vinculades a Catalunya.","2026-04-24 01:57:58"
26261,125,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte utilitza llenguatge clarament pejoratiu contra el Govern central i associa Catalunya amb el ‘separatismo’, amb expressions com ‘alfombra roja al separatismo’ i ‘a Cataluña lo que quieran’. El nucli del missatge és atacar Sánchez per les concessions a actors catalans mentre es contraposen les necessitats d’Andalusia, encaixant en una crítica instrumental contra un partit nacional. Tot i haver-hi greuge territorial, la presència central de Sánchez/PSOE activa Electoral_Weaponization segons la regla d’exclusió.","2026-04-24 01:58:02"
26261,135,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte fa servir llenguatge clarament pejoratiu cap a l’independentisme català i els seus líders ('prófugo de la ley', 'chantaje', 'cesión'). El nucli de l’atac se centra en Pedro Sánchez i els seus pactes amb Junts/ERC per mantenir-se al govern, cosa que encaixa amb l’ús electoral/partidista de la qüestió catalana. Tot i que hi ha menció a un greuge per a Andalusia, el marc dominant és l’atac a un partit/govern nacional per les seves concessions als partits catalans.","2026-04-24 01:58:06"
26261,136,"Hostil_Negatiu","Electoral_Weaponization",0.96,"El fragment utilitza un llenguatge fortament pejoratiu contra l'independentisme català i Puigdemont ('prófugo de la justicia', 'subasta', 'juego de tronos con niños'). La menció a Catalunya serveix sobretot per atacar el PSOE/Sánchez per haver pactat i cedit davant forces catalanes, de manera que encaixa millor amb Electoral_Weaponization. Tot i que hi ha comparació numèrica amb Andalusia, el nucli no és el greuge fiscal sinó l'ús del pacte amb actors catalans per desacreditar un partit nacional.","2026-04-24 01:58:10"
26261,139,"Neutral_Institucional","Other",0.79,"La menció a Puigdemont i Catalunya és incidental i s’insereix en una crítica sobre una votació al Congrés relativa a l’Agència de Salut Pública i el PP. No hi ha llenguatge pejoratiu directe contra Catalunya com a col·lectiu ni una amenaça explícita a la unitat d’Espanya. Tampoc hi ha comparació econòmica amb Andalusia ni Catalunya com a model positiu; per tant, el marc principal és residual.","2026-04-24 01:58:14"
26261,159,"Hostil_Negatiu","Constitutional_Threat",0.99,"L’extracte utilitza un llenguatge obertament alarmista i pejoratiu sobre Catalunya i l’independentisme ('traición', 'enemigos de España', 'golpe de Estado', 'desmembración'). El focus principal no és econòmic, sinó la idea que cedir competències a Catalunya amenaça la unitat d’Espanya, la sobirania, la seguretat i l’ordre constitucional. Tot i atacar Sánchez, l’eix central és la cessió com a amenaça nacional més que una simple arma partidista electoral.","2026-04-24 01:58:18"
26261,160,"Neutral_Institucional","Electoral_Weaponization",0.83,"L’extracte no expressa hostilitat contra Catalunya; al contrari, critica l’ús obsessiu de Catalunya per part de PP i Vox i rebutja explícitament \"alimentar el agravio de Andalucía con Cataluña\". Tampoc presenta Catalunya com a model de gestió concret ni se centra en una amenaça constitucional. Com que la menció a Catalunya serveix sobretot per denunciar el seu ús en la pugna entre partits estatals, el frame principal és d’instrumentalització electoral.","2026-04-24 01:58:22"
26261,161,"Neutral_Institucional","Electoral_Weaponization",0.89,"L’extracte menciona Catalunya principalment per retreure al PP una decisió passada sobre competències a canvi dels vots de Jordi Pujol, és a dir, com a arma contra un partit nacional. No presenta Catalunya com a amenaça constitucional central ni com a model positiu, i tampoc hi ha greuge econòmic comparat amb Andalusia. El to cap a Catalunya és sobretot descriptiu/institucional; la càrrega hostil es dirigeix al PP i Vox, no a Catalunya.","2026-04-24 01:58:26"
26261,162,"Neutral_Institucional","Other",0.72,"La menció a Catalunya apareix dins una crítica a Vox per la seva obsessió amb la immigració i Catalunya, però no es presenta Catalunya com una amenaça concreta ni com a objecte d’un greuge econòmic o d’un atac electoral contra un partit nacional per pactes. El to global és molt agressiu, però l’hostilitat es dirigeix sobretot contra Vox, no contra Catalunya. Per això, la referència a Catalunya queda com a menció accessòria sense encaix clar en els frames principals.","2026-04-24 01:58:30"
26261,163,"Hostil_Negatiu","Constitutional_Threat",0.97,"L’extracte usa un llenguatge fortament deslegitimador cap als actors catalans i al pacte amb Junts: parla de “socios separatistas”, “chantaje”, “humillación” i “embestida del independentismo catalán”, així que el sentiment és clarament hostil. El nucli del discurs presenta la cessió competencial a la Generalitat com una amenaça a la unitat d’Espanya, a la Constitució, a l’Estat de Dret i a la igualtat dels espanyols. Tot i que també hi ha un atac electoral a Pedro Sánchez i una queixa sobre discriminació financera d’Andalusia, el marc dominant és l’amenaça constitucional.","2026-04-24 01:58:35"
26261,164,"Hostil_Negatiu","Constitutional_Threat",0.98,"L’extracte descriu Catalunya amb un llenguatge obertament alarmista i pejoratiu: parla de \"golpe de Estado\", \"desmembrar el Estado\" i d’eliminar-ne \"todo rastro\". El nucli no és econòmic ni un simple atac partidista electoral, sinó la presentació de Catalunya com una amenaça a la unitat d’Espanya i a l’Estat. Tot i que també critica Sánchez i el PSOE, el marc dominant és la ruptura constitucional atribuïda a Catalunya.","2026-04-24 01:58:39"
26261,167,"Neutral_Institucional","Electoral_Weaponization",0.89,"L’extracte menciona Catalunya només per denunciar la doble vara de medir del PP respecte a la condonació del deute, però el blanc principal de l’atac és un partit nacional rival i la seva estratègia política. No es presenta Catalunya com una amenaça constitucional ni com a model positiu. Tampoc encaixa en Greivance_Economics perquè no hi ha queixa d’infrafinançament andalús per concessions a Catalunya, sinó l’argument contrari.","2026-04-24 01:58:43"
